[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
[10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142]
